Package Name,Functions,Data Safety Labels
com.fast.free.unblock.thunder.vpn,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.fastburger.restaurantsmacmod,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace","App info and performance,Device or other IDs,Personal info,Other app performance data,Diagnostics"
com.fatsecret.android,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Diagnostics"
com.fc.cs.pl.superhero.monster.merge.master,"android.app.ActivityManager.getRunningTasks,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID,java.io.File.getTotalSpace","App activity,App info and performance,Other app performance data,Personal info,Device or other IDs,Diagnostics"
com.fc.pool.live.billiards,"android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy","App info and performance,Personal info"
com.fedex.ida.android,"android.accounts.AccountManager.getUserData,android.accounts.AccountManager.getAccountsByType,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.fenghenda.mahjong,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,java.io.File.getTotalSpace","Personal info,Other app performance data"
com.fgs.flying.police.drone.car.transform.robot.game,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","App activity,Personal info"
com.fidelity.wi.activity,"android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy","App info and performance,Diagnostics"
com.fifa.fifaapp.android,"android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso","Device or other IDs,Personal info"
com.fifthfinger.clients.joann,"android.location.LocationManager.getLastKnownLocation,android.location.LocationManager.requestLocationUpdates,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","Precise location,App info and performance"
com.find.out.hidden.objects,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getDataNetworkType,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.Build.getSerial,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Diagnostics,Device or other IDs,Other app performance data,Personal info,App activity"
com.fineart.universal.tv.remote.control,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Device or other IDs,App activity,Diagnostics"
com.fingersoft.hcr2,"java.io.File.getFreeSpace,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace","Other app performance data,App activity"
com.fingersoft.hillclimb,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso","Other app performance data,Personal info"
com.fiogonia.cribbage,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.fiogonia.euchre,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.fiogonia.spades,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.fiogonia.yatzy,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.fishbrain.app,"android.location.LocationManager.getLastKnownLocation,android.location.LocationManager.getCurrentLocation,android.location.LocationManager.requestLocationUpdates",Precise location
com.fitbod.fitbod,java.io.File.getUsableSpace,Other app performance data
com.fiton.android,java.io.File.getUsableSpace,Other app performance data
com.flashspeed.pro,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getDataNetworkType,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy","Personal info,App info and performance,Device or other IDs,App activity,Diagnostics"
com.flipkart.android,"android.content.ContentProvider.openAssetFile,android.content.ContentProvider.openTypedAssetFile,android.location.LocationManager.getLastKnownLocation,android.location.LocationManager.requestLocationUpdates","Files and docs,Precise location"
com.floor18.merge.defense,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.flyclops.domino.android,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.fnoex.fan.worldathletics,"android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.getLastKnownLocation",Precise location
com.fontkeyboard.fonts,"android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses","Device or other IDs,App info and performance,Diagnostics,Personal info,App activity"
com.forecast.thermometer.weatherapp21,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus","Personal info,Diagnostics"
com.forqan.tech.Fireman,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Diagnostics,Personal info,App activity,Device or other IDs"
com.fps.shooting.counterattack.commandomissiongames,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Diagnostics,Other app performance data,Personal info,App activity,Device or other IDs"
com.france24.androidapp,"android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkCountryIso","Device or other IDs,App activity,Personal info,App info and performance,Diagnostics"
com.free.mp3.mediaequalizer.musicplayer,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy","App activity,App info and performance,Diagnostics,Device or other IDs,Personal info"
com.free.puzzlegame.collection.puzzle,"android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.Build.getSerial,java.io.File.getFreeSpace,android.net.wifi.WifiInfo.getBSSID,android.os.StrictMode.getThreadPolicy","App activity,Personal info,App info and performance,Device or other IDs,Diagnostics,Other app performance data"
com.free.vpn.super.hotspot.open,"android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Personal info,Other app performance data"
com.freemusic.offline.bus,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Diagnostics"
com.freeplay.crazyoffice,"android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkOperatorName","Precise location,Personal info"
com.freeplay.timber.craft,"android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getBSSID,android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getSSID","Personal info,App info and performance,Diagnostics,App activity,Device or other IDs"
com.freeplay.twerk,"android.telephony.TelephonyManager.getNetworkOperatorName,android.location.LocationManager.getLastKnownLocation","Personal info,Precise location"
com.freerobux.scratchfreerobux,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.freetunes.ringthreestudio,"android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus","App info and performance,App activity,Device or other IDs,Personal info,Diagnostics"
com.fresha.Fresha,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Diagnostics"
com.frontier.selfserve,"android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses","Device or other IDs,App info and performance,Diagnostics,App activity"
com.frph.stonegrass,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.location.LocationManager.getLastKnownLocation,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso","Other app performance data,Personal info,Location,Precise location,Approximate location,App activity"
com.frs.dog.petsimulator.games,"android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningAppProcesses","Personal info,App activity"
com.fs.shoot.boxing.fighting,"android.os.StrictMode.getThreadPolicy,android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningTasks,java.io.File.getFreeSpace,java.io.File.getUsableSpace,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator","App info and performance,Device or other IDs,Diagnostics,Personal info,Other app performance data,App activity"
com.fundevs.app.mediaconverter,"android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks,android.location.LocationManager.requestSingleUpdate,android.telephony.SubscriptionManager.getActiveSubscriptionInfoList,android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkOperatorName","App activity,Precise location,Personal info"
com.funrock.mma.manager,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus","Personal info,App info and performance,Device or other IDs,Diagnostics"
com.funtomic.matchmasters,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.fusee.MergeMaster,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.futbin,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy",App info and performance
com.futbolx.ligamx,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Personal info,App activity,Diagnostics"
com.futureme.fancy.face,"android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.os.Build.getSerial,android.net.wifi.WifiInfo.getMacAddress,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses","Device or other IDs,Personal info,App info and performance,Other app performance data,App activity"
com.fuzzymobilegames.spades,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.net.wifi.WifiInfo.getSSID","Personal info,App info and performance,App activity,Other app performance data,Device or other IDs,Diagnostics"
com.fyy.musictile,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Other app performance data,Personal info"
com.g5e.sherlock.android,"android.location.LocationManager.requestSingleUpdate,android.location.LocationManager.getLastKnownLocation,android.location.LocationManager.requestLocationUpdates",Precise location
com.ga.action.robot.car.game,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy","Personal info,Device or other IDs,App activity,App info and performance,Diagnostics"
com.ga.light.bike.flying.stunts,"android.telephony.TelephonyManager.getDataNetworkType,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkCountryIso","Device or other IDs,App info and performance,App activity,Personal info,Diagnostics,Other app performance data"
com.ga.speed.superhero.miami.crime.city.battle,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Diagnostics,Personal info,App activity,Device or other IDs"
com.gafv.puzzle.game.classic.blockpuzzle.wood,"java.io.File.getTotalSpace,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Other app performance data,App activity,Diagnostics,Personal info,Device or other IDs"
com.galaxy.glitter.live.wallpaper,android.telephony.TelephonyManager.getNetworkOperator,Device or other IDs
com.game.planeblast,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getMacAddress,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace","App info and performance,Diagnostics,Device or other IDs,Personal info,Other app performance data,App activity"
com.game.shape.shift,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.game.space.shooter2,"android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator",Device or other IDs
com.game5mobile.lineandwater,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getFreeSpace","Other app performance data,Personal info"
com.gameduell.gin.rummy.card.game,"android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,java.io.File.getTotalSpace","App activity,Other app performance data"
com.games.card.ginrummy,"android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Other app performance data,Personal info,Diagnostics"
com.games.commando.missions.combat.fury,"java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningTasks,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace","App info and performance,Other app performance data,Diagnostics,Device or other IDs,Personal info,App activity"
com.games.mutant.run,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.games.whodiesfirst,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.GamesForKids.Mathgames.MultiplicationTables,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus","App info and performance,Diagnostics"
com.gamesorbit.airplane.flight.simulator,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getFreeSpace,android.app.ActivityManager.getRunningTasks,android.app.ActivityManager.getRunningAppProcesses","Personal info,App info and performance,Other app performance data,Diagnostics,App activity"
com.gamesorbit.army.truck.driver,"android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkCountryIso","Device or other IDs,App info and performance,Diagnostics,App activity,Personal info"
com.gamestart.moshquito,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,java.io.File.getFreeSpace","Personal info,Other app performance data"
com.gamestart.pullemall,"android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,java.io.File.getTotalSpace","Personal info,Other app performance data"
com.gaminho.idlefivebasketball,"java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso","Other app performance data,Personal info"
com.gamma.scan,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.Garawell.BridgeRace,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.garmin.android.apps.connectmobile,"android.net.wifi.WifiInfo.getSSID,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,App activity,Diagnostics"
com.gazeus.dominoes.battle.board.game,"java.io.File.getTotalSpace,java.io.File.getFreeSpace",Other app performance data
com.gazeus.euchre,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.gb.monstertruck.stunt,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy",App info and performance
com.gb.spider.stickman.ropehero.grandcitycrime,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningTasks","App info and performance,Diagnostics,Other app performance data,Device or other IDs,Personal info,App activity"
com.gdv.fourcolors,"android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getVmPolicy,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkOperatorName","Device or other IDs,App info and performance,Other app performance data,App activity,Diagnostics,Personal info,Location,Precise location,Approximate location"
com.geishatokyo.dinosaur,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso",Personal info
com.geishatokyo.snowballio,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.geishatokyo.trafficrun,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName",Personal info
com.geozilla.family,android.location.LocationManager.getLastKnownLocation,Precise location
com.get.squidvpn,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getDataNetworkType,android.app.ActivityManager.getRunningAppProcesses","Personal info,App info and performance,Diagnostics,Device or other IDs,App activity"
com.getcubo.app,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy","Personal info,App info and performance"
com.getpaired.app,"android.location.LocationManager.getLastKnownLocation,java.io.File.getUsableSpace","Location,Precise location,Approximate location,Other app performance data"
com.gf.car.wash.service.station.gas.station.garage,"android.net.wifi.WifiInfo.getSSID,java.io.File.getTotalSpace,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus","Device or other IDs,App info and performance,Other app performance data,App activity,Personal info,Diagnostics"
com.gfarm.constructiontruck,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningTasks,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace","App activity,Personal info,Other app performance data"
com.ggs.flying.robot.rope.hero,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace","App info and performance,Device or other IDs,App activity,Diagnostics,Personal info,Other app performance data"
com.gimica.treasuremaster,android.telephony.TelephonyManager.getNetworkOperatorName,Personal info
com.girly.cute.kawaii.wallpapers.backgrounds.uhd4k.walltech,"android.os.StrictMode.getThreadPolicy,java.io.File.getTotalSpace,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Other app performance data,Diagnostics,Personal info"
com.github.android,android.accounts.AccountManager.getAccountsByType,Personal info
com.givvyvideos,"java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperator,android.os.PowerManager.getCurrentThermalStatus,android.location.LocationManager.getLastKnownLocation,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Other app performance data,App activity,Personal info,Device or other IDs,Diagnostics,Location,Precise location,Approximate location"
com.glapp.solitaire,"java.io.File.getTotalSpace,java.io.File.getFreeSpace,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy","App info and performance,Other app performance data"
com.glegends.roller.coaster.train.games,"android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Diagnostics,App activity,Device or other IDs,Personal info"
com.globalegrow.app.dresslily,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,java.io.File.getUsableSpace","App info and performance,Other app performance data"
com.glow.android.nurture,android.os.PowerManager.getCurrentThermalStatus,Diagnostics
com.glu.baseball22,"android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","App activity,App info and performance"
com.gma.ball.sort.color.water.puzzle,"android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getDataNetworkType,java.io.File.getFreeSpace,android.net.wifi.WifiInfo.getSSID","Personal info,App activity,Device or other IDs,App info and performance,Other app performance data,Diagnostics"
com.GMA.Ball.Sort.Puzzle,"java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getDataNetworkType,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getTotalSpace","App info and performance,Other app performance data,Personal info,Diagnostics,Device or other IDs,App activity"
